,tokenId,name,description,url,attributes,recipient,contract
30,10,Boombox BTCPizzaNFT #10,Boombox Bitcoin Pizza NFT collection 2022,ipfs://QmNNaFzJ3HSBui4MjW4xWw21Mr82qsL2Yd5NBzNZLufj16/10.png,"[{'trait_type': 'background', 'value': 'Background blue'}, {'trait_type': 'pizzabox', 'value': 'pizza'}, {'trait_type': 'boombox', 'value': 'boom bitcoin orange'}, {'trait_type': 'pepperoni', 'value': 'pepperoni red onion'}, {'trait_type': 'bitcoin', 'value': 'bitcoin black'}]",SP1HJZE02RCQMJCA35CPT8PEZS7Q7KSX2CF37XCG6,SP1QK1AZ24R132C0D84EEQ8Y2JDHARDR58R72E1ZW.boomboxes-cycle-34
31,1,Boombox BTCPizzaNFT #1,Boombox Bitcoin Pizza NFT collection 2022,ipfs://QmNNaFzJ3HSBui4MjW4xWw21Mr82qsL2Yd5NBzNZLufj16/1.png,"[{'trait_type': 'background', 'value': 'Background blue'}, {'trait_type': 'pizzabox', 'value': 'pizza'}, {'trait_type': 'boombox', 'value': 'boom bitcoin orange'}, {'trait_type': 'pepperoni', 'value': 'pepperoni red onion'}, {'trait_type': 'bitcoin', 'value': 'bitcoin red'}]",SP1QK1AZ24R132C0D84EEQ8Y2JDHARDR58R72E1ZW,SP1QK1AZ24R132C0D84EEQ8Y2JDHARDR58R72E1ZW.boomboxes-cycle-34
32,99,Sicko Sloths #99,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/99.png,"[{'trait': 'Background', 'value': 'Green Swirl'}, {'trait': 'Fur', 'value': 'Gremlin Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Stressed Out'}, {'trait': 'Tattoos', 'value': 'Cross Blue Drops'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Orange Glasses'}, {'trait': 'Head', 'value': 'Black Green Headphones'}, {'trait': 'Body', 'value': 'Gold Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP14JQMR1R5VV6Q3MJZVAMXBPWQMBZS16XJMFJ3WG,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
33,60,Sicko Sloths #60,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/60.png,"[{'trait': 'Background', 'value': 'Maroon Mesh'}, {'trait': 'Fur', 'value': 'Sub Zero'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy Yellow'}, {'trait': 'Tattoos', 'value': 'Red Drops'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Yellow Cyclops'}, {'trait': 'Head', 'value': 'Dark Green Fedora'}, {'trait': 'Body', 'value': 'True Blue Ninja'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP1Y3Z0R6NRGWAXMFMGG684YKDGM7QCVM6EPXQASR,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
34,6,Sicko Sloths #6,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/6.png,"[{'trait': 'Background', 'value': 'Black & Leaf Green'}, {'trait': 'Fur', 'value': 'Dark Mode'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'Cross Red Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Orange Glasses'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Orange Hunter Red Slime'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP9748CXTYEWCSTAQRQ1KHDV08AC37JCNW95NKMJ,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
35,59,Sicko Sloths #59,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/59.png,"[{'trait': 'Background', 'value': 'Sicko Sloths Boyz'}, {'trait': 'Fur', 'value': 'Slime Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Grabba Yellow'}, {'trait': 'Tattoos', 'value': 'Yellow Drops'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Orange Cap'}, {'trait': 'Body', 'value': 'Bitcoin Astro Sloth'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
36,58,Sicko Sloths #58,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/58.png,"[{'trait': 'Background', 'value': 'Ghost Sunset'}, {'trait': 'Fur', 'value': 'Color Dash'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Deceptive Red'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Grey Cap'}, {'trait': 'Body', 'value': 'Stacks Astro Sloth'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP18MP1HKH2X3M9ETT5XNRSH49ZGNEQJYKFEM8F9Q,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
37,57,Sicko Sloths #57,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/57.png,"[{'trait': 'Background', 'value': 'Purple Pill'}, {'trait': 'Fur', 'value': 'Go Getter Green'}, {'trait': 'Mouth', 'value': 'Bomber'}, {'trait': 'Eyes', 'value': 'Demon Red'}, {'trait': 'Tattoos', 'value': 'Blue Drops'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Green Glasses'}, {'trait': 'Head', 'value': 'SBS Cap'}, {'trait': 'Body', 'value': 'Dark Mode Bossman'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP9748CXTYEWCSTAQRQ1KHDV08AC37JCNW95NKMJ,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
38,56,Sicko Sloths #56,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/56.png,"[{'trait': 'Background', 'value': 'Bubble Gum'}, {'trait': 'Fur', 'value': 'Palm Tree Green'}, {'trait': 'Mouth', 'value': 'Cigarette'}, {'trait': 'Eyes', 'value': 'Hippie Blue'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'Black Mask'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'White Horns'}, {'trait': 'Body', 'value': 'Stacks Astro Sloth'}, {'trait': 'Chain', 'value': '24k Cuban'}, {'trait': 'Class', 'value': 'Legendary'}]",SP23RN5F2EGG89SD7ER61ZQFK5FZ7HCTN1SQEQXJN,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
39,55,Sicko Sloths #55,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/55.png,"[{'trait': 'Background', 'value': 'Black & Leaf Green'}, {'trait': 'Fur', 'value': 'Bronze Tan'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Grabba Yellow'}, {'trait': 'Tattoos', 'value': 'Red Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Black Skully'}, {'trait': 'Body', 'value': 'Blue Bossman'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
40,54,Sicko Sloths #54,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/54.png,"[{'trait': 'Background', 'value': 'Sicko Sloths Spaz'}, {'trait': 'Fur', 'value': 'Purple Passion'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy Yellow'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Red Cyclops'}, {'trait': 'Head', 'value': 'Black Skully'}, {'trait': 'Body', 'value': 'Red Hunter Green Slime'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SPF53R3X4MZ9QT394M31HA900GXHD7DC0WE4032N,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
41,53,Sicko Sloths #53,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/53.png,"[{'trait': 'Background', 'value': 'Sicko Splat'}, {'trait': 'Fur', 'value': 'Purple Passion'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'Blue Drops'}, {'trait': 'Mask', 'value': 'Blue Mask'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Sicko Cap'}, {'trait': 'Body', 'value': 'Magenta Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
42,52,Sicko Sloths #52,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/52.png,"[{'trait': 'Background', 'value': 'Black Blend'}, {'trait': 'Fur', 'value': 'Palm Tree Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'Black Mask'}, {'trait': 'Glasses', 'value': 'Orange Glasses'}, {'trait': 'Head', 'value': 'Dark Green Fedora'}, {'trait': 'Body', 'value': 'Aqua Robot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SPASGEJ0D0HB87WZ7HEFMJ7WDY7Q92ZQX5A4DD0E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
43,51,Sicko Sloths #51,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/51.png,"[{'trait': 'Background', 'value': 'Red Lipstick'}, {'trait': 'Fur', 'value': 'Sub Zero'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'Yellow Drops'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Gremlin Green Bossman'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
44,50,Sicko Sloths #50,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/50.png,"[{'trait': 'Background', 'value': 'Red Lipstick'}, {'trait': 'Fur', 'value': 'Fireball Red'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Deceptive Red'}, {'trait': 'Tattoos', 'value': 'Red Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Black Pink Headphones'}, {'trait': 'Body', 'value': 'Bitcoin Vampire'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP1Y3Z0R6NRGWAXMFMGG684YKDGM7QCVM6EPXQASR,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
45,5,Sicko Sloths #5,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/5.png,"[{'trait': 'Background', 'value': 'Purple Pill'}, {'trait': 'Fur', 'value': 'Slime Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy White'}, {'trait': 'Tattoos', 'value': 'Blue Drops'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Sicko Cap'}, {'trait': 'Body', 'value': 'Red Ninja'}, {'trait': 'Chain', 'value': '24k Cuban'}, {'trait': 'Class', 'value': 'Original'}]",SP23RN5F2EGG89SD7ER61ZQFK5FZ7HCTN1SQEQXJN,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
46,49,Sicko Sloths #49,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/49.png,"[{'trait': 'Background', 'value': 'Bubble Gum'}, {'trait': 'Fur', 'value': 'Palm Tree Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy Joker'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Blue Bossman'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
47,48,Sicko Sloths #48,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/48.png,"[{'trait': 'Background', 'value': 'Color Bomb'}, {'trait': 'Fur', 'value': 'Gremlin Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'Cross Red Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Slime Horns'}, {'trait': 'Body', 'value': 'Gold Astro Sloth'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP18MP1HKH2X3M9ETT5XNRSH49ZGNEQJYKFEM8F9Q,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
48,47,Sicko Sloths #47,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/47.png,"[{'trait': 'Background', 'value': 'Red Lipstick'}, {'trait': 'Fur', 'value': 'Dark Mode'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy Yellow'}, {'trait': 'Tattoos', 'value': 'The Anti Sloth'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Gremlin Green Bossman'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
49,46,Sicko Sloths #46,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/46.png,"[{'trait': 'Background', 'value': 'Green Swirl'}, {'trait': 'Fur', 'value': 'Sub Zero'}, {'trait': 'Mouth', 'value': 'Bomber'}, {'trait': 'Eyes', 'value': 'Goofy White'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'White Horns'}, {'trait': 'Body', 'value': 'Red Ninja'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP9748CXTYEWCSTAQRQ1KHDV08AC37JCNW95NKMJ,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
50,45,Sicko Sloths #45,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/45.png,"[{'trait': 'Background', 'value': 'Yellow Swirl'}, {'trait': 'Fur', 'value': 'Dark Mode'}, {'trait': 'Mouth', 'value': 'Pearly Whites'}, {'trait': 'Eyes', 'value': 'Goofy Joker'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Blue Skully'}, {'trait': 'Body', 'value': 'Bitcoin Vampire'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP23RN5F2EGG89SD7ER61ZQFK5FZ7HCTN1SQEQXJN,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
51,44,Sicko Sloths #44,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/44.png,"[{'trait': 'Background', 'value': 'Candy Corn'}, {'trait': 'Fur', 'value': 'Sun Glow'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy Yellow'}, {'trait': 'Tattoos', 'value': 'Red Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Red Skully'}, {'trait': 'Body', 'value': 'Money Green Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Legendary'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
52,43,Sicko Sloths #43,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/43.png,"[{'trait': 'Background', 'value': 'Blueberry'}, {'trait': 'Fur', 'value': 'Slime Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Demon Red'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Aqua Cap'}, {'trait': 'Body', 'value': 'Green Hunter Red Slime'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SPF53R3X4MZ9QT394M31HA900GXHD7DC0WE4032N,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
53,42,Sicko Sloths #42,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/42.png,"[{'trait': 'Background', 'value': 'Blueberry'}, {'trait': 'Fur', 'value': 'The Greys'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Grabba Yellow'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Slime Horns'}, {'trait': 'Body', 'value': 'Gremlin Green Bossman'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Exotic'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
54,41,Sicko Sloths #41,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/41.png,"[{'trait': 'Background', 'value': 'Bubble Gum'}, {'trait': 'Fur', 'value': 'Color Dash'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Green Glasses'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Orange Hunter Red Slime'}, {'trait': 'Chain', 'value': '24k Cuban'}, {'trait': 'Class', 'value': 'Unique'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
