,tokenId,name,description,url,attributes,recipient,contract
171,102,Sicko Sloths #102,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/102.png,"[{'trait': 'Background', 'value': 'Teal & Orange'}, {'trait': 'Fur', 'value': 'Slime Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy Yellow'}, {'trait': 'Tattoos', 'value': 'Blue Drops'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Green Cyclops'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Blue Bossman'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
172,101,Sicko Sloths #101,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/101.png,"[{'trait': 'Background', 'value': 'Stacks Portal'}, {'trait': 'Fur', 'value': 'Skittle Blue'}, {'trait': 'Mouth', 'value': 'Bomber'}, {'trait': 'Eyes', 'value': 'Possessed Black'}, {'trait': 'Tattoos', 'value': 'Yellow Drops Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Dark Green Fedora'}, {'trait': 'Body', 'value': 'True Blue Ninja'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP1Y3Z0R6NRGWAXMFMGG684YKDGM7QCVM6EPXQASR,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
173,100,Sicko Sloths #100,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/100.png,"[{'trait': 'Background', 'value': 'Black Blend'}, {'trait': 'Fur', 'value': 'Palm Tree Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Hippie Blue'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Black Glasses'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Steel Robot'}, {'trait': 'Chain', 'value': '24k Cuban'}, {'trait': 'Class', 'value': 'Unique'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
174,10,Sicko Sloths #10,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/10.png,"[{'trait': 'Background', 'value': 'Maroon Mesh'}, {'trait': 'Fur', 'value': 'Dark Mode'}, {'trait': 'Mouth', 'value': 'Bloody Fangs'}, {'trait': 'Eyes', 'value': 'Stressed Out'}, {'trait': 'Tattoos', 'value': 'Red Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'White Horns'}, {'trait': 'Body', 'value': 'Orange Hunter Green Slime'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP1Y3Z0R6NRGWAXMFMGG684YKDGM7QCVM6EPXQASR,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
175,1,Sicko Sloths #1,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/1.png,"[{'trait': 'Background', 'value': 'BnG Shade'}, {'trait': 'Fur', 'value': 'Gremlin Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy Yellow'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Gold Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SPASGEJ0D0HB87WZ7HEFMJ7WDY7Q92ZQX5A4DD0E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
176,9,Honorary Crash Punks #9,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/eliherf.jpg,"[{'trait': 'Side Head Markings', 'value': 'Side Tattoo Bitcoin'}, {'trait': 'Eyes', 'value': 'Robo Eyes Blue'}, {'trait': 'Background', 'value': 'Midnight Holo Grid'}, {'trait': 'Back Accessory', 'value': 'Katana Double Obsidian Glow'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head White Round'}, {'trait': 'Mouth', 'value': 'Metal Jaw'}, {'trait': 'Outfit Front', 'value': 'Jacket Holographic'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'None'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'Fohawk Blue'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SP3K22XKPT9WJFCE957J94J6XXVZHP7747YNPDTFD,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
177,8,Honorary Crash Punks #8,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Drew.jpg,"[{'trait': 'Side Head Markings', 'value': 'Side Tattoo Bitcoin'}, {'trait': 'Eyes', 'value': 'Robo Eyes Red'}, {'trait': 'Background', 'value': 'Midnight Holo Grid'}, {'trait': 'Back Accessory', 'value': 'Rifle'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head White Round'}, {'trait': 'Mouth', 'value': 'Gas Mask'}, {'trait': 'Outfit Front', 'value': 'BodySuit Bionic Arm'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'Goggles VR'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'Fohawk Brown'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'Piercings'}]",SPXQS1T1T2BKGSHH8H75PVFEY0R1X39F0B3MQWTJ,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
178,7,Honorary Crash Punks #7,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Diwaker.jpg,"[{'trait': 'Side Head Markings', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Robo Eyes Red'}, {'trait': 'Background', 'value': 'Midnight Holo Grid'}, {'trait': 'Back Accessory', 'value': 'Computer'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head Brown'}, {'trait': 'Mouth', 'value': 'Grin'}, {'trait': 'Outfit Front', 'value': 'Kimono Stacks'}, {'trait': 'Cheek Markings', 'value': 'Cheek Tattoos Neon Emojis'}, {'trait': 'Eyegear', 'value': 'Goggles VR'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'Black Afro Rainbow Light'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'None'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'STX Earrings'}]",SP1J5W1FN3P80XV1YK14BKC6A912WWFGJSW9M92HA,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
179,6,Honorary Crash Punks #6,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/DCsan.gif,"[{'trait': 'Side Head Markings', 'value': 'Spinning Robo'}, {'trait': 'Eyes', 'value': 'Surprised Turquoise'}, {'trait': 'Background', 'value': 'Midnight Holo Grid'}, {'trait': 'Back Accessory', 'value': 'Flaming Blowtorch'}, {'trait': 'Neck', 'value': 'Neck Steampunk'}, {'trait': 'Head', 'value': 'Head White Square'}, {'trait': 'Mouth', 'value': 'Animated Shock'}, {'trait': 'Outfit Front', 'value': 'Kimono BTC STX'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'Goggle Metaverse'}, {'trait': 'Forehead', 'value': 'Forehead Tatto PIC'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'Animated Mohawk Fire'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'Piercings'}]",SP1JT14AAXH7N3TYRX118GB7ZPMH4Q341TS0HM0VB,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
180,5,Honorary Crash Punks #5,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Caitlin.jpg,"[{'trait': 'Side Head Markings', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Eyes Pink'}, {'trait': 'Background', 'value': 'Pink'}, {'trait': 'Back Accessory', 'value': 'None'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head Tan'}, {'trait': 'Mouth', 'value': 'Smile'}, {'trait': 'Outfit Front', 'value': 'Stacks TieDye Hoodie Front'}, {'trait': 'Cheek Markings', 'value': 'Cheek Tattoos Neon Emojis'}, {'trait': 'Eyegear', 'value': 'None'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'Bob Purple Pink'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'None'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SP1V0JDB6QDN84V4XECGH7JDCHRPS89TPYJMYG6XY,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
181,4,Honorary Crash Punks #4,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Brittany.jpg,"[{'trait': 'Side Head Markings', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Eyes Pink'}, {'trait': 'Background', 'value': 'Midnight Holo Grid'}, {'trait': 'Back Accessory', 'value': 'None'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head White Round'}, {'trait': 'Mouth', 'value': 'Metal Jaw'}, {'trait': 'Outfit Front', 'value': 'Kimono Bitcoin'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'Visors Metaverse'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'Robo'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'Mohawk Half Gold'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SP1X11HKCJ46PT9GSRS1PRYA53NB1VZ5P2B7KGASE,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
182,30,Honorary Crash Punks #30,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Xan.jpg,"[{'trait': 'Side Head Markings', 'value': 'Side Tattoo Bitcoin'}, {'trait': 'Eyes', 'value': 'Robo Eyes Blue'}, {'trait': 'Background', 'value': 'Matrix'}, {'trait': 'Back Accessory', 'value': 'Katana Double Obsidian'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head Red'}, {'trait': 'Mouth', 'value': 'Metal Jaw'}, {'trait': 'Outfit Front', 'value': 'Crash Punk Jacket Spiked'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'None'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'Mohawk Fire'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SPJT8G4DA24ZDF35WMY5FZEQ9YJNK38DBN2D48QH,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
183,3,Honorary Crash Punks #3,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Brad.jpg,"[{'trait': 'Side Head Markings', 'value': 'Side Tattoo Bitcoin'}, {'trait': 'Eyes', 'value': 'None'}, {'trait': 'Background', 'value': 'Midnight Holo Grid'}, {'trait': 'Back Accessory', 'value': 'None'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head White Square'}, {'trait': 'Mouth', 'value': 'Grin'}, {'trait': 'Outfit Front', 'value': 'Jacket Holographic'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'Eyes Bitcoin'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'Stacks Headphones with mic'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'Fohawk Pink'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SP8XZVDYMK8WQ4EMV6XNM45M2HHJA3CHBVWGT5AP,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
184,29,Honorary Crash Punks #29,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Will.jpg,"[{'trait': 'Side Head Markings', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Eyes Pink'}, {'trait': 'Background', 'value': 'Purple Holo Circuit'}, {'trait': 'Back Accessory', 'value': 'None'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head White Round'}, {'trait': 'Mouth', 'value': 'Metal Jaw'}, {'trait': 'Outfit Front', 'value': 'Kimono Bitcoin'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'Goggles Steampunk'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'Bob Gold'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'None'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SP9CMJ7S8XR25H6ZKAJXT4M7KSPQ1B8PPVSYJRTC,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
185,28,Honorary Crash Punks #28,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Vanessa.JPG,"[{'trait': 'Side Head Markings', 'value': 'Side Tattoo Bitcoin'}, {'trait': 'Eyes', 'value': 'Eyes Pink'}, {'trait': 'Background', 'value': 'Purple'}, {'trait': 'Back Accessory', 'value': 'Skateboard with Rose'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head Light Brown'}, {'trait': 'Mouth', 'value': 'Metal Jaw with Rose'}, {'trait': 'Outfit Front', 'value': 'Kimono Bitcoin'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'Goggles Steampunk'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'Long Hair Magenta Glow'}, {'trait': 'Mohawks', 'value': 'None'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SP3ESBKP1EDKAA0083DA2MAM1TYPF93MFME2MRE2B,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
186,27,Honorary Crash Punks #27,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Udi.png,"[{'trait': 'Side Head Markings', 'value': 'Side Tattoo Bitcoin'}, {'trait': 'Eyes', 'value': 'None'}, {'trait': 'Background', 'value': 'HFSP'}, {'trait': 'Back Accessory', 'value': 'None'}, {'trait': 'Neck', 'value': 'Neck Steampunk'}, {'trait': 'Head', 'value': 'Head Orange'}, {'trait': 'Mouth', 'value': 'Metal Jaw'}, {'trait': 'Outfit Front', 'value': 'Crash Punk Jacket Spiked'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'Goggles VR Black'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'Fohawk Black'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SPJ1D3Z6X3PK4MZBN693KNW87DQ0H5WN2SHM9ET7,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
187,26,Honorary Crash Punks #26,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Sasha.jpg,"[{'trait': 'Side Head Markings', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Robo Eyes Blue'}, {'trait': 'Background', 'value': 'Purple Holo Hex'}, {'trait': 'Back Accessory', 'value': 'Katana Double Obsidian'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head Red'}, {'trait': 'Mouth', 'value': 'Metal Jaw'}, {'trait': 'Outfit Front', 'value': 'Crash Punk Jacket Spiked'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'None'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'Warrior Helmet Gold Back'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'None'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SP2E89CRFYKHTWVZBQ2R6KH19CJWMABYZA60XFWNW,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
188,25,Honorary Crash Punks #25,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/sarah.jpg,"[{'trait': 'Side Head Markings', 'value': 'None'}, {'trait': 'Eyes', 'value': 'None'}, {'trait': 'Background', 'value': 'Pink'}, {'trait': 'Back Accessory', 'value': 'Cat'}, {'trait': 'Neck', 'value': 'Neck Steampunk'}, {'trait': 'Head', 'value': 'Head Tan'}, {'trait': 'Mouth', 'value': 'Lips Bare'}, {'trait': 'Outfit Front', 'value': 'LED Jacket Blue Back'}, {'trait': 'Cheek Markings', 'value': 'Cheek Tattoos Neon Emojis'}, {'trait': 'Eyegear', 'value': 'Eyes Bitcoin'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'Bob Black'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'None'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SP8N846PR1492HB2A08R5G96RYNKWRHDJDTBM227,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
189,24,Honorary Crash Punks #24,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Mitchell.jpg,"[{'trait': 'Side Head Markings', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Robo Eyes Red'}, {'trait': 'Background', 'value': 'Seafoam Green'}, {'trait': 'Back Accessory', 'value': 'Katana Gold'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head Chestnut'}, {'trait': 'Mouth', 'value': 'Metal Jaw'}, {'trait': 'Outfit Front', 'value': 'Kimono Stacks'}, {'trait': 'Cheek Markings', 'value': 'Cheek Tattoos Neon Emojis'}, {'trait': 'Eyegear', 'value': 'Goggles Steampunk'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'Shaved Black Speed Stripes'}, {'trait': 'Headgear Back', 'value': 'Stacks Headphones'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'None'}, {'trait': 'Mohawks', 'value': 'Fohawk Black'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'STX Earrings'}]",SPSEBFRZZEZSHGRKRR1Z55RX5AWHER3CYM0H9BMW,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
190,23,Honorary Crash Punks #23,A series of Honorary Crash Punks designed by Grace Ng,ipfs://ipfs/QmdBe3xA2UdGQUdu3F5j23esp7goH9Yofc275rsegcj3BQ/images/Meltem.jpg,"[{'trait': 'Side Head Markings', 'value': 'Side Tattoo Bitcoin'}, {'trait': 'Eyes', 'value': 'Purple'}, {'trait': 'Background', 'value': 'Purple Holo Circuit'}, {'trait': 'Back Accessory', 'value': 'Meltems Blowtorch'}, {'trait': 'Neck', 'value': 'Neck Gunmetal'}, {'trait': 'Head', 'value': 'Head White Round'}, {'trait': 'Mouth', 'value': 'Metal Jaw'}, {'trait': 'Outfit Front', 'value': 'Crash Punk Jacket Spiked'}, {'trait': 'Cheek Markings', 'value': 'None'}, {'trait': 'Eyegear', 'value': 'None'}, {'trait': 'Forehead', 'value': 'None'}, {'trait': 'Hair', 'value': 'None'}, {'trait': 'Headgear Back', 'value': 'None'}, {'trait': 'Headgear Front', 'value': 'None'}, {'trait': 'Implants', 'value': 'None'}, {'trait': 'Long Hair', 'value': 'Long Hair Magenta'}, {'trait': 'Mohawks', 'value': 'None'}, {'trait': 'Outfits Back', 'value': 'None'}, {'trait': 'Piercings', 'value': 'None'}]",SPQE8N8BHMT462W2XPK028GDM4RMQBSHAAY8D37G,SPNWZ5V2TPWGQGVDR6T7B6RQ4XMGZ4PXTEE0VQ0S.honorary-crash-punks
